name,tags,x,y,z,bas_demand
Junction-555,,"354575.051107488339767","396717.394280486856587","25.362857999999999","0.061242"
Junction-26554,,"355132.053857010439970","398231.761652922839858","32.370002999999997","0.121186"
Junction-16459,,"356597.853105882357340","399185.668276257463731","16.483332000000001","0.000000"
Junction-36160,,"354717.552107388328295","396638.920280613761861","26.964285000000000","0.173038"
Junction-518,,"354603.512857405177783","398133.690965609566774","36.127499999999998","0.000000"
Junction-454091,,"355663.793999999703374","397148.403999999223743","37.469999999999999","0.029213"
Junction-1339,,"355655.429106623516418","398145.457278041925747","47.549999999999997","0.085834"
Junction-14267,,"354208.134107764926739","396712.346280515834223","20.397500000000001","0.000000"
Junction-44017,,"352325.279109165887348","396502.084280947921798","15.633699999999999","0.000000"
Junction-87,,"352556.842108983546495","396760.098280506150331","14.915225000000000","0.000000"
Junction-1179,,"355571.528106676531024","398330.952277732256334","42.995002999999997","0.073016"
Junction-15869,,"356236.648106191656552","398277.180277795996517","74.187500000000000","0.103747"
Junction-14616,,"354973.542169628897682","398156.896403053367976","33.565002000000000","0.000000"
Junction-58948,,"353013.438108667614870","396279.254281295696273","22.530906999999999","0.233922"
Junction-455395,,"356627.480169478221796","398184.159907829889562","79.924999999999997","0.027598"
Junction-473936,,"355359.957000002264977","396584.940000001341105","27.949999999999999","0.351157"
Junction-476734,,"356862.112000003457069","397162.506000000983477","84.079999999999998","0.000000"
Junction-50793,,"354774.647107321128715","397174.794279711728450","21.369999000000000","0.040448"
Junction-45256,,"356352.994106109603308","398197.396277929481585","83.549999999999997","0.135144"
Junction-50866,,"355218.944106997281779","397020.496279950777534","27.934999999999999","0.000000"
Junction-36773,,"355814.794106560177170","396947.172280049766414","25.186665999999999","0.000000"
Junction-27247,,"356087.094106300617568","398193.285277940391097","73.599999999999994","0.023927"
Junction-472565,,"355765.286750366911292","397082.500394973903894","33.793334999999999","0.000000"
Junction-731,,"354928.455107207293622","397136.025279766181484","20.300000000000001","0.025541"
Junction-577,,"354652.366107400739565","397354.215279415599070","23.123335000000001","0.000000"
Junction-15034,,"355563.890106686623767","398318.377277758030687","43.622000000000000","0.033612"
Junction-28533,,"357099.192105579539202","397652.277278807712719","44.869999999999997","0.035145"
Junction-50806,,"354801.651544748921879","398327.880590270913672","40.130000000000003","0.128719"
Junction-471826,,"355434.141999997198582","397093.559000000357628","34.416668000000001","0.077836"
Junction-14605,,"354958.952107188291848","397075.552279873518273","21.039999999999999","0.028073"
Junction-56022,,"356214.191481210931670","398215.726215400733054","75.353070000000002","0.050133"
Junction-44259,,"354492.636107536207419","397033.519279962871224","20.750000000000000","0.069534"
Junction-338,,"353763.486108061508276","397411.185279358469415","12.660793000000000","0.094632"
Junction-36233,,"354856.690107204834931","398373.201277696934994","37.875000000000000","0.055197"
Junction-36285,,"355006.709107155911624","396996.622280000825413","21.510000000000002","0.034182"
Junction-14522,,"354847.202107289806008","396662.120280572096817","27.589998000000001","0.087226"
Junction-14277,,"354200.799107730505057","397592.119279037346132","13.959999000000000","0.000000"
Junction-36291,,"355026.819107086979784","398209.602277967729606","35.100000000000001","0.110204"
Junction-16885,,"356831.877105767489411","397766.266278628492728","74.145004000000000","0.058457"
Junction-36790,,"355794.173106512520462","398393.174277618876658","45.090000000000003","0.036175"
Junction-51359,,"356194.516106186842080","399107.242276402597781","30.719999999999999","0.101690"
Junction-456013,,"355384.631960209691897","397128.802467050438281","40.947097999999997","0.000000"
Junction-475067,,"353952.806000001728535","395545.745000001043081","40.835406999999996","0.430556"
Junction-27493,,"356217.896918669750448","399016.693714061635546","35.270000000000003","0.136884"
Junction-44216,,"354125.863607738865539","398575.182027389644645","28.037497999999999","0.000000"
Junction-865,,"355094.398107098881155","396878.410280194773804","22.760000000000002","0.036270"
Junction-36092,,"354318.295107638346963","397684.951278876163997","16.289999999999999","0.201703"
Junction-36162,,"354730.438107381516602","396574.396280722576194","27.513334000000000","0.056938"
Junction-14720,,"355177.661106968531385","398354.954277712386101","28.806664999999999","0.145683"
Junction-455263,,"355771.706000000238419","396962.828999999852385","25.005022000000000","0.000000"
Junction-470505,,"355217.109544499253388","397103.493092313699890","36.454999999999998","0.126978"
Junction-665,,"354852.525294711813331","398332.558090266829822","40.390000000000001","0.000000"
Junction-476795,,"355244.239000000059605","398249.738000001700129","28.140000000000001","0.000000"
Junction-468518,,"355759.904235391586553","396905.017936048039701","23.974997999999999","0.450046"
Junction-36088,,"354346.837107636383735","397165.108279748237692","17.903334000000001","0.535796"
Junction-44242,,"354280.040982642269228","398255.639402918459382","39.899999999999999","0.000000"
Junction-456150,,"352958.987999998033047","396259.379999998956919","21.908096000000000","0.000000"
Junction-457452,,"353764.700999997614417","396219.190000001341105","32.160015000000001","0.000000"
Junction-466657,,"355363.519191931991372","396747.941007178567816","23.520002000000002","0.017439"
Junction-59151,,"355657.821731628675479","398074.531715660647023","45.666668000000001","0.032694"
Junction-55805,,"355626.138106694910675","396990.961279983748682","24.510000000000002","0.073611"
Junction-1169,,"355449.400106770219281","398298.528277795761824","36.807502999999997","0.037093"
Junction-50743,,"354453.824107517139055","398137.688278113084380","36.611587999999998","0.163565"
Junction-14356,,"354303.199795119755436","398394.215340184688102","41.427999999999997","0.000000"
Junction-1342,,"355703.829106594377663","398130.985278064268641","48.430003999999997","0.000000"
Junction-15021,,"355474.065669263480231","398103.255403120361734","40.317500000000003","0.087100"
Junction-26479,,"354993.927107102994341","398459.163277544081211","32.424999999999997","0.000000"
Junction-475638,,"356546.390000000537839","397293.973999999463558","96.459999999999994","0.000000"
Junction-455876,,"356647.405500002205372","398367.632874999195337","60.332050000000002","0.000000"
Junction-36299,,"355015.484107089112513","398326.043277768068947","36.909999999999997","0.024497"
Junction-44167,,"353676.632108117803000","397542.614279142173473","12.750021000000000","0.077890"
Junction-455795,,"355644.449000000953674","396799.752999998629093","24.717499000000000","0.000000"
Junction-14288,,"354103.035107757663354","398473.231277558312286","35.147500000000001","0.065768"
Junction-391,,"354170.597107770736329","397197.797279701451771","15.684286000000000","0.000000"
Junction-1541,,"355831.957856484747026","398379.855652639293112","49.225000000000001","0.000000"
Junction-875,,"355083.294232040527277","398311.713902788236737","35.189999999999998","0.062824"
Junction-16446,,"356604.338105924078263","398106.603278069465887","90.719999999999999","0.036967"
Junction-50593,,"352551.465108990552835","396769.026280492020305","15.031433000000000","0.154925"
Junction-26755,,"355560.842794200405478","398101.839653119212016","43.265000000000001","0.000000"
Junction-471856,,"355716.276106633944437","396946.568280053092167","24.070000000000000","0.474653"
Junction-475414,,"356782.355999998748302","397441.590999998152256","86.269999999999996","0.000000"
Junction-468311,,"355178.765074469964020","397042.303649872483220","28.182500000000001","0.192593"
Junction-59009,,"354463.835107552586123","397173.772279727680143","19.789999999999999","0.461514"
Junction-46337,,"357801.061105098342523","396652.172280457918532","50.004997000000003","0.058235"
Junction-15003,,"355479.391106801456772","397174.455279680085368","40.010002000000000","0.000000"
Junction-50745,,"354558.158732438518200","398123.322715625516139","36.680000000000000","0.071148"
Junction-59050,,"354926.496544659894425","398223.847965444088914","40.769978000000002","0.126978"
Junction-25857,,"352128.159109319793060","396385.594281153171323","14.554554000000000","0.000000"
Junction-1320,,"355716.138106632744893","396880.592280162847601","23.919998000000000","0.000000"
Junction-455740,,"355359.774999998509884","396998.175000000745058","28.070000000000000","0.000000"
Junction-756,,"355073.865107049350627","398352.282277721795253","35.159999999999997","0.059375"
Junction-26352,,"354588.744607396947686","398491.701027511444408","24.539999999999999","0.000000"
Junction-50833,,"354989.687169619835913","398169.605903031537309","33.614998000000000","0.068300"
Junction-15627,,"355996.390106427832507","396904.924280108360108","41.835000000000001","0.148958"
Junction-578,,"354663.644107395666651","397383.082279367605224","23.198001999999999","0.000000"
Junction-14243,,"354001.933107878023293","397490.986279214674141","11.932857000000000","0.000000"
Junction-44792,,"355761.757106530247256","398510.512277428759262","33.060000000000002","0.042062"
Junction-394,,"354113.863107800774742","397353.626279440592043","14.941428000000000","0.000000"
Junction-472712,,"355805.081000000238419","396418.320999998599291","27.399999999999999","0.000000"
Junction-14419,,"354482.669669981696643","398515.195402471872512","20.870000000000001","0.259995"
Junction-26751,,"355471.121794268139638","398045.120465721469373","38.184998000000000","0.061115"
Junction-45254,,"356282.620356162311509","398153.506840503949206","80.302980000000005","0.057982"
Junction-36072,,"354226.168232677737251","398379.527715213946067","41.823329999999999","0.000000"
Junction-14409,,"354526.124107453739271","398291.818277846905403","39.850000000000001","0.127769"
Junction-576518,,"356334.767875000834465","398838.150499999523163","41.232501999999997","0.000000"
Junction-660,,"354820.268357244436629","398229.657840441563167","42.073334000000003","0.000000"
Junction-473231,,"355552.388999998511281","396663.326999999582767","26.986666000000000","0.000000"
Junction-276,,"353471.985108290449716","397080.460279932885896","13.290937000000000","0.000000"
Junction-51341,,"356278.253106172545813","397929.411278382118326","84.364999999999995","0.055513"
Junction-50810,,"354851.956419712514617","398332.579840262478683","40.393332999999998","0.000000"
Junction-456027,,"354322.642999999225140","396732.114000000059605","22.195000000000000","0.000000"
Junction-26264,,"354442.861107555800118","397463.905279239756055","20.561665999999999","0.000000"
Junction-14266,,"354210.400107758352533","396712.942280513700098","20.390000000000001","0.000000"
Junction-26643,,"355311.594106927863322","396994.152279990492389","27.736666000000000","0.044942"
Junction-476731,,"354231.186999998986721","395742.815999999700580","35.365060000000000","0.000000"
Junction-55752,,"355564.546106735477224","397096.293279807374347","31.256665999999999","0.048424"
Junction-26216,,"354428.200107562122867","397604.102279011625797","16.256000000000000","0.255539"
Junction-454135,,"355723.741999998688698","397133.813000001013279","38.254997000000003","0.097702"
Junction-15221,,"355659.142106666695327","397090.953279816661961","30.593456000000000","0.033333"
Junction-15237,,"355606.656231665343512","398102.214028118411079","44.726669999999999","0.000000"
Junction-1553,,"355943.853106398019008","398471.693277483514976","48.186664999999998","0.056621"
Junction-467407,,"355714.771731643180829","397138.285598428337835","38.064399999999999","0.000000"
Junction-2082,,"356101.472106305416673","397972.538278311258182","77.473335000000006","0.000000"
Junction-351,,"353976.170107965823263","396028.370281670126133","35.444575999999998","0.173148"
Junction-455815,,"356015.333843824570067","396855.635316951549612","40.230003000000004","0.054282"
Junction-455519,,"356022.674000002443790","396835.925000000745058","40.005000000000003","0.000000"
Junction-27250,,"355996.381106348708272","398637.024277202493977","46.009999999999998","0.050956"
Junction-455398,,"355233.802623642084654","396674.200891656219028","26.129999999999999","0.000000"
Junction-470833,,"352262.174999996961560","396571.232000000774860","14.705790500000001","0.000000"
Junction-26764,,"355605.264294154127128","398341.332277712528594","43.873333000000002","0.121060"
Junction-475103,,"356857.185000002384186","397496.592999998480082","72.729996000000000","0.029630"
Junction-36042,,"353844.597108019166626","397040.180279976048041","15.369877000000001","0.766584"
Junction-26137,,"354059.215107892756350","396325.536281172011513","30.105744999999999","0.000000"
Junction-455346,,"354538.239000000059605","395759.721999999135733","34.509075000000003","0.000000"
Junction-16192,,"356370.198106061259750","398921.633276710286736","38.337499999999999","0.083048"
Junction-277,,"353479.807108282344416","397059.662279966112692","13.235663000000001","0.000000"
Junction-36959,,"356025.100106411031447","396835.224280229303986","40.115000000000002","0.000000"
Junction-56100,,"356297.379106163105462","397874.652278471330646","86.920000000000002","0.071148"
Junction-474690,,"353317.314999997615814","396668.881000000983477","16.724844000000001","0.062033"
Junction-590498,,"356168.760499998927116","398086.450249999761581","83.026664999999994","0.000000"
Junction-50697,,"354099.976107775291894","398284.146277877967805","21.806664999999999","0.063299"
Junction-455533,,"355854.725000001490116","398211.109999999403954","57.113329999999998","0.153975"
Junction-14188,,"353442.208108294871636","397410.810279374010861","12.501587000000001","0.000000"
Junction-466007,,"354477.795999996364117","395923.607000000774860","33.370013999999998","0.559491"
Junction-44163,,"353687.626108115771785","397465.047279275197070","12.564726000000000","0.000000"
Junction-471774,,"355626.140472866885830","396990.389078618725762","24.498000000000001","0.184612"
Junction-466751,,"352327.539046007499564","396610.104675398673862","15.109444999999999","0.598495"
Junction-13936,,"352137.398109312925953","396393.610281140310690","14.635631000000000","0.000000"
Junction-470714,,"355559.592000000178814","397151.046999998390675","35.581997000000001","0.076569"
Junction-28371,,"356933.314105691155419","397944.756278325570747","57.868403999999998","0.000000"
Junction-663,,"354851.763169712387025","398332.122027764911763","40.399999999999999","0.054659"
Junction-50834,,"355059.341044568049256","398194.931527985609137","34.006349999999998","0.000000"
Junction-455352,,"353859.688117576879449","395986.465794766671024","35.812733000000001","0.054282"
Junction-55543,,"353598.467108231212478","396326.582281187816989","27.780294000000001","0.181700"
Junction-14359,,"354310.715795111318585","398351.822777757886797","42.155999999999999","0.000000"
Junction-470724,,"352552.655164517113008","396765.773872758843936","15.081308999999999","0.000000"
Junction-301,,"353554.820108248793986","396655.668280638637953","21.885549999999999","0.000000"
Junction-456147,,"353077.203000001609325","396416.142999999225140","19.755780999999999","0.144183"
Junction-26383,,"354767.188107327849139","397165.843279727618210","21.336668000000000","0.065040"
Junction-472572,,"355803.957999996840954","397058.583999998867512","33.840000000000003","0.024190"
Junction-475726,,"356696.626999996602535","397283.989000000059605","93.094999999999999","0.000000"
Junction-14496,,"354620.450107386102900","398357.804277734772768","31.219999999999999","0.000000"
Junction-15209,,"355593.490106719837058","397094.808279810356908","31.050000000000001","0.000000"
Junction-467123,,"355601.358327148482203","397095.209031366044655","31.020000000000000","0.000000"
Junction-472429,,"355196.412353286810685","396633.389041871181689","27.633333000000000","0.000000"
Junction-36110,,"354361.406107582442928","398258.738277909986209","42.395000000000003","0.186100"
Junction-59038,,"354761.032107326085679","397243.599279593792744","21.262001000000001","0.045987"
Junction-455772,,"355630.070000000298023","396871.677999999374151","24.926666000000001","0.000000"
Junction-16196,,"356395.962106041493826","398907.299276733538136","38.436664999999998","0.057982"
Junction-55699,,"355384.050106874317862","397004.368279971589800","28.420000000000002","0.036806"
Junction-29450,,"357842.344105079188012","396389.034280899795704","48.606670000000001","0.108685"
Junction-55875,,"355872.083106432924978","398804.650276926811785","34.469999999999999","0.081783"
Junction-475427,,"356646.679750002920628","398369.273687500506639","60.372639999999997","0.000000"
Junction-457063,,"356616.676875002624001","399362.487687498272862","18.047395999999999","0.000000"
Junction-59065,,"355109.263107092119753","396666.284280551597476","26.779999000000000","0.133403"
Junction-470111,,"352267.714109213557094","396452.721281036792789","15.609849000000001","0.000000"
Junction-56105,,"356422.220106054039206","398210.005277902237140","87.893330000000006","0.000000"
Junction-45083,,"356202.932918714766856","398202.301902923674788","75.200000000000003","0.000000"
Junction-456851,,"356615.684500001370907","399362.379875000566244","17.853829999999999","0.000000"
Junction-307,,"353620.769108174717985","397248.926279637380503","14.872669000000000","0.059818"
Junction-327,,"353864.629108000604901","397076.595279913628474","14.195684000000000","0.000000"
Junction-1813,,"356089.560106307035312","398138.103278038324788","77.230000000000004","0.000000"
Junction-467029,,"352168.752005338494200","396324.288591153919697","15.330404000000000","0.000000"
Junction-25862,,"352236.780109231011011","396556.038280859589577","14.639987000000000","0.000000"
Junction-45744,,"357080.283105597132817","397531.085279016755521","47.979999999999997","0.000000"
Junction-454045,,"355512.073490100505296","397117.311132311413530","33.615912999999999","0.048727"
Junction-26280,,"354502.810732476878911","398240.501090432167985","43.572502000000000","0.000000"
Junction-455841,,"356648.477187499403954","398369.321437500417233","58.743153000000000","0.000000"
Junction-456491,,"354172.128257600707002","396099.816959406947717","30.264914000000001","0.103356"
Junction-59022,,"354735.579107338213362","397528.769279121188447","23.866667000000000","0.027503"
Junction-470113,,"352138.207295809581410","396391.190993831842206","14.598979999999999","0.000000"
Junction-48,,"352451.464796566171572","396577.361718316678889","16.081799000000000","0.000000"
Junction-14611,,"354972.594482130603865","398156.432840556721203","33.596670000000003","0.000000"
Junction-477369,,"354355.497000001312699","396872.942999999911990","19.864286000000000","0.000000"
Junction-456605,,"355717.303000003099442","396877.311000000685453","23.793334999999999","0.299884"
Junction-466741,,"352152.656999997794628","396506.844000000448432","14.264400000000000","0.000000"
Junction-50832,,"354972.832919633539859","398160.270153047866188","33.575000000000003","0.042284"
Junction-50678,,"353815.921108069946058","396237.553281330736354","32.010325999999999","0.101785"
Junction-51473,,"356395.676106043043546","398908.371276728343219","38.395000000000003","0.000000"
Junction-44187,,"353946.415107973909471","396284.704281244834419","31.367056000000002","0.255383"
Junction-335,,"353748.180108067987021","397481.051279242034070","12.071059999999999","0.000000"
Junction-470831,,"352596.448009321233258","396668.110514556989074","15.310555000000001","0.436111"
Junction-14168,,"353419.341108361026272","396332.885281187191140","27.790302000000001","0.000000"
Junction-50696,,"354083.012795278977137","398332.008590301091317","21.974997999999999","0.031301"
Junction-26239,,"354526.870107560884207","395849.105281947995536","33.847479999999997","0.219792"
Junction-466131,,"355856.089000001549721","397002.291999999433756","34.000000000000000","0.000000"
Junction-26461,,"355140.400044505775440","398247.190965400950518","32.123333000000002","0.000000"
Junction-55696,,"355252.263106982107274","396754.181280396995135","23.940000000000001","0.014084"
Junction-36230,,"354816.177982241031714","398229.127340443083085","41.964460000000003","0.024370"
Junction-55817,,"355741.325106547912583","398534.572277384460904","30.779999000000000","0.174231"
Junction-26003,,"353044.976108636008576","396512.842280897253659","19.220677999999999","0.000000"
Junction-61168,,"354625.102894168463536","398199.935835805837996","36.940002000000000","0.000000"
Junction-26237,,"354545.193107555620372","395803.874282023287378","34.151280000000000","0.000000"
Junction-50733,,"354465.096107558114454","397025.976279972819611","20.826665999999999","0.076022"
Junction-59018,,"354719.465107366500888","397156.729279747698456","21.590000000000000","0.034435"
Junction-372,,"354017.713107822462916","398500.560715016268659","24.704999999999998","0.026902"
Junction-36240,,"354755.519107276864816","398522.717277448333334","24.903334000000001","0.000000"
Junction-465542,,"355743.511058722564485","397006.666580345598049","26.145000000000000","0.000000"
Junction-55940,,"355994.305106355575845","398573.444277311267797","46.103332999999999","0.106058"
Junction-14537,,"354893.621107230952475","397196.885279670124874","20.295000000000002","0.069313"
Junction-530,,"354453.125107504252810","398418.735277634346858","29.120000000000001","0.131346"
Junction-26476,,"354974.515107119746972","398400.640902646351606","34.734999999999999","0.057191"
Junction-14479,,"354580.045107422745787","398173.859278043499216","39.289997000000000","0.018483"
Junction-14349,,"354305.272982620517723","398345.835465264739469","42.557499999999997","0.080168"
Junction-51000,,"355576.398106684966478","398180.336277988506481","47.250000000000000","0.000000"
Junction-26753,,"355528.897106723277830","398060.977278192702215","40.420001999999997","0.060641"
Junction-467471,,"356093.125000000000000","398553.956999998539686","49.456670000000003","0.040448"
Junction-15243,,"355649.124106616131030","398425.587277574697509","37.680000000000000","0.114160"
Junction-14823,,"355399.280106861144304","397138.174279745901003","40.940002000000000","0.000000"
Junction-15649,,"356080.909168804413639","398217.402965404326096","71.922499999999999","0.077763"
Junction-469993,,"352523.266999997198582","396620.081000000238419","15.245626000000000","0.000000"
Junction-15653,,"356014.822543846734334","398484.699339957383927","52.104999999999997","0.000000"
Junction-35902,,"352912.282108720100950","396704.083280581631698","13.229849000000000","0.000000"
Junction-26340,,"354713.691107346152421","397627.961278952599969","20.017244000000002","0.041936"
Junction-50863,,"355169.330107042216696","396825.406280281255022","23.074999999999999","0.066432"
Junction-427,,"354125.336607736418955","398575.874214887735434","27.983332000000001","0.000000"
Junction-14435,,"354693.206107409787364","396541.788280779263005","27.270000000000000","0.045607"
Junction-36668,,"355755.203794110100716","396738.755155400838703","25.590001999999998","1.198032"
Junction-474712,,"355452.831000000238419","397038.730999998748302","29.095001000000000","0.034375"
Junction-473931,,"354863.623077419470064","398311.143637133471202","40.780000000000001","0.000000"
Junction-51153,,"355856.843106456100941","398652.911277183680795","37.572499999999998","0.065166"
Junction-44205,,"354108.198607765836641","398282.690965382731520","22.022500000000001","0.053709"
Junction-44304,,"354678.236107391538098","397238.829279609315563","23.088332999999999","0.022535"
Junction-50751,,"354568.487107429653406","398247.992277917102911","39.786667000000001","0.108716"
Junction-288,,"353528.636420735507272","397364.362841950787697","14.207072000000000","0.427079"
Junction-14474,,"354685.623232369311154","397620.689841467945371","19.562500000000000","0.053963"
Junction-1526,,"355905.897106487886049","397050.066279868246056","41.732500000000002","0.122454"
Junction-51235,,"356071.732106313691474","398249.859277849551290","69.349999999999994","0.000000"
Junction-2412,,"356354.779106117086485","397912.421278403489850","85.800010000000000","0.175940"
Junction-1343,,"355707.099294089479372","398118.982090585108381","48.250000000000000","0.000000"
Junction-16186,,"356301.807106108288281","398946.645276669296436","38.906666000000001","0.052317"
Junction-56241,,"356757.785105827380903","397643.929278836701997","85.186670000000007","0.073617"
Junction-455967,,"356648.266999997198582","398382.454999998211861","57.152495999999999","0.000000"
Junction-50698,,"354203.876045193872415","398284.734090371290222","38.239998000000000","0.071971"
Junction-17076,,"356973.018105664988980","397779.592278598982375","48.655000000000001","0.032346"
Junction-472619,,"355701.244999997317791","397073.002999998629093","30.095001000000000","0.038426"
Junction-26267,,"354679.900107378198300","397444.870279266498983","23.344999999999999","0.175718"
Junction-231,,"353373.486108391138259","396500.498280904139392","18.634015999999999","0.000000"
Junction-44684,,"355758.985106601263396","396948.642280050902627","24.789999999999999","0.279213"
Junction-455834,,"355837.240076664893422","397111.012644698319491","42.876666999999998","0.038802"
Junction-26347,,"354712.575419823813718","398208.014902980008628","37.703335000000003","0.000000"
Junction-14449,,"354654.216107408166863","397182.889279701805208","24.300000000000001","0.064122"
Junction-44013,,"352126.429109317832626","396360.911281198728830","14.339987000000001","0.000000"
Junction-475108,,"356834.407999999821186","397415.436999998986721","78.483444000000006","0.000000"
Junction-457335,,"354519.932999998331070","396759.462999999523163","24.376664999999999","0.095993"
Junction-459,,"354261.637607661017682","398143.944153106422164","23.780000000000001","0.000000"
Junction-474278,,"357647.441154588654172","396658.845435638388153","49.436664999999998","0.007279"
Junction-55612,,"354816.274107306438964","396733.270280449592974","26.175999999999998","0.100392"
Junction-55649,,"355019.876607085287105","398468.787402526650112","31.574999999999999","0.000000"
Junction-455773,,"355628.973999999463558","396871.644000001251698","24.859999999999999","0.000000"
Junction-59033,,"354869.246107258833945","396981.854280031286180","23.006668000000001","0.059596"
Junction-26543,,"355226.009106993384194","397089.512279834598303","35.616664999999998","0.046065"
Junction-1329,,"355623.614106695749797","397092.337279812199995","30.824999999999999","0.000000"
Junction-14387,,"354510.277107539703138","396720.595280479581561","24.980000000000000","0.022186"
Junction-880,,"355141.153106999525335","398247.578277900407556","32.107500000000002","0.000000"
Junction-37112,,"356156.443981262622401","397960.245028331060894","81.329999999999998","0.000000"
Junction-474909,,"356731.600000001490116","397530.557000000029802","89.250000000000000","0.041204"
Junction-1802,,"356102.880106304422952","397975.337278310966212","77.750000000000000","0.000000"
Junction-50940,,"355317.862106924119871","397131.262279762129765","43.232920000000000","0.066319"
Junction-472648,,"354423.558217154059093","395974.248347106971778","31.757937999999999","0.000000"
Junction-449,,"354370.447107599175069","397588.966279033862520","15.210000000000001","0.231865"
Junction-26076,,"353396.311108372989111","396430.750281021348201","22.375260999999998","0.000000"
Junction-477455,,"354272.107000000833068","396651.572000000625849","21.507500000000000","1.065972"
Junction-14026,,"352758.162108845077455","396530.067280883900821","15.998730000000000","0.000000"
Junction-36199,,"354714.272107321012300","398180.155278024903964","36.010002000000000","0.045069"
Junction-26202,,"354309.995107679103967","396803.403280356200412","21.801425999999999","0.000000"
Junction-474382,,"356563.086000002920628","400115.693999998213258","21.550000000000001","0.000000"
Junction-470713,,"355560.582000002264977","397151.225000001490116","35.577500000000001","0.072801"
Junction-1003,,"355386.955294318846427","398270.102902845363133","33.723999999999997","0.000000"
Junction-14257,,"353932.325170394149609","398285.425465387583245","10.998334000000000","0.105140"
Junction-26213,,"354323.950107640004717","397576.852279052953236","14.196001000000001","0.277820"
Junction-455322,,"355779.472045498550870","397074.558703634887934","33.934998000000000","0.000000"
Junction-16450,,"356593.028105888108257","399068.256276455707848","17.307499000000000","0.000000"
Junction-14428,,"354572.742107496131212","396575.931280729942955","26.191998000000002","0.436669"
Junction-56020,,"356185.738106227596290","398221.838277891511098","74.579999999999998","0.049563"
Junction-474485,,"355930.364694048941601","396643.882526597473770","24.625000000000000","0.473148"
Junction-457321,,"353364.287000000476837","396669.480000000447035","17.759457000000001","0.000000"
Junction-474991,,"356833.682999998331070","397415.719999998807907","78.687584000000001","0.047106"
Junction-456152,,"353090.467000000178814","396374.909000001847744","20.025547000000000","0.000000"
Junction-44384,,"355077.919294538965914","398499.956277473247610","28.486666000000000","0.000000"
Junction-36274,,"354972.369107195816468","396754.591280413209461","26.356667000000002","0.051526"
Junction-454170,,"355625.328000001609325","396990.313000001013279","24.500000000000000","0.090278"
Junction-50749,,"354502.903732471750118","398240.323902938107494","43.601999999999997","0.000000"
Junction-474692,,"353319.035838549083564","396663.907766549731605","16.764686999999999","0.000000"
Junction-15000,,"355474.981106800783891","397173.149279680801556","40.049999999999997","0.039056"
Junction-14321,,"354389.231107618543319","396886.997280213225167","20.654999000000000","0.000000"
Junction-473519,,"355272.134000003337860","396555.407999999821186","28.503333999999999","0.000000"
Junction-26321,,"354724.275107377325185","396716.528280483500566","25.251249999999999","0.190024"
Junction-59020,,"354596.810482435685117","397507.100404162716586","21.893332999999998","0.326117"
Junction-26432,,"354988.929107174219098","396855.328280243615154","24.236001999999999","0.042157"
Junction-475549,,"356653.884000003337860","397209.245999999344349","89.696659999999994","0.000000"
Junction-457257,,"357987.707000002264977","396627.521999999880791","49.715000000000003","0.066179"
Junction-1168,,"355438.560106778051704","398386.793277649150696","29.220001000000000","0.077257"
Junction-55757,,"355449.533106771355961","398298.175277794420253","36.844999999999999","0.000000"
Junction-474711,,"355454.161906463501509","397037.794273858773522","29.362500000000001","0.000000"
Junction-668,,"354906.294107175315730","398263.640277878206689","42.200000000000003","0.072446"
Junction-576517,,"356334.784625001251698","398836.835499998182058","41.223329999999997","0.000000"
Junction-37280,,"356324.755918645416386","397869.039903478231281","87.134995000000004","0.156982"
Junction-270,,"353538.021108260378242","396620.605280699674040","21.626137000000000","0.000000"
Junction-44369,,"355058.720607065130025","398194.322277984407265","33.990000000000002","0.000000"
Junction-455320,,"355802.186845064861700","397059.867527576570865","33.820000000000000","0.000000"
Junction-45258,,"356357.149106106138788","398064.607278150855564","82.474999999999994","0.000000"
Junction-14281,,"354068.730607788311318","398386.644090209330898","23.387999000000001","0.040670"
Junction-470562,,"352600.051086210994981","396783.677744849119335","15.105359000000000","0.257944"
Junction-37635,,"356733.308105830568820","398033.358278183382936","78.240004999999996","0.151950"
Junction-470539,,"355856.428999997675419","396865.693999998213258","24.664999999999999","0.168366"
Junction-455606,,"354184.589017377758864","396926.955999311583582","18.776667000000000","0.012597"
Junction-44479,,"355379.704106878314633","397135.682279750704765","41.104999999999997","0.039847"
Junction-591468,,"353169.191983436641749","397493.890280063555110","8.957179000000000","0.000000"
Junction-14629,,"355019.007107082114089","398468.977277529949788","31.550000000000001","0.027377"
Junction-55698,,"355378.296544383163564","397002.618467476626392","28.326668000000002","0.000000"
Junction-36808,,"355869.143106440082192","398748.147277020616457","38.614998000000000","0.140081"
Junction-1317,,"355629.083106698002666","396871.305280180589762","24.824999999999999","0.000000"
Junction-44180,,"353804.732795546064153","397113.850904857972637","12.854316000000001","0.000000"
Junction-59152,,"355736.163981562480330","398193.969340454088524","50.969999999999999","0.149133"
Junction-55579,,"354506.297107539023273","396708.710280506347772","24.886666999999999","0.025193"
Junction-456267,,"356000.348999999463558","396894.995000001043081","41.451999999999998","0.000000"
Junction-36272,,"354984.107107191463001","396612.019280647858977","30.016665000000000","0.130871"
Junction-455751,,"357131.487000003457069","397581.063000001013279","44.590000000000003","0.025541"
Junction-59000,,"354345.762857599300332","398065.882090735598467","25.192499999999999","0.000000"
Junction-529,,"354441.976857513189316","398430.155277621350251","29.303335000000001","0.075674"
